X;workerid;proliferate.condition;samediff_mirrornorm;samediff;categories;failed_audio;failed_images;failed_video;internal_node_id;response;rt;sequence_id;same_mirror_normal;stimulus;success;time_elapsed;timeout;trial_index;trial_type;view_history;error;language
9844;36;condition1;D_T;D;J;;;;0.0-6.0-3.191;d;717;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9845;36;condition1;_;;;;;;0.0-6.0-0.192;;NA;0;;img2/false/4.jpg;NA;304364;NA;780;image-keyboard-response;;NA;japanese
9846;36;condition1;_;;;;;;0.0-6.0-1.192;;NA;1;;+;NA;304675;NA;781;html-keyboard-response;;NA;japanese
9847;36;condition1;_;;;;;;0.0-6.0-2.192;;NA;2;;img2/false/4.jpg;NA;304891;NA;782;image-keyboard-response;;NA;japanese
9848;36;condition1;S_T;S;M;;;;0.0-6.0-3.192;d;571;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9849;36;condition1;_;;;;;;0.0-6.0-0.193;;NA;0;;img2/false/8.jpg;NA;305681;NA;784;image-keyboard-response;;NA;japanese
9850;36;condition1;_;;;;;;0.0-6.0-1.193;;NA;1;;+;NA;305991;NA;785;html-keyboard-response;;NA;japanese
9851;36;condition1;_;;;;;;0.0-6.0-2.193;;NA;2;;img2/false/8.jpg;NA;306206;NA;786;image-keyboard-response;;NA;japanese
9852;36;condition1;S_T;S;M;;;;0.0-6.0-3.193;d;1380;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9853;36;condition1;_;;;;;;0.0-6.0-0.194;;NA;0;;img2/tools/11.jpg;NA;307795;NA;788;image-keyboard-response;;NA;japanese
9854;36;condition1;_;;;;;;0.0-6.0-1.194;;NA;1;;+;NA;308106;NA;789;html-keyboard-response;;NA;japanese
9855;36;condition1;_;;;;;;0.0-6.0-2.194;;NA;2;;img2/tools/11.jpg;NA;308313;NA;790;image-keyboard-response;;NA;japanese
9856;36;condition1;S_T;S;O;;;;0.0-6.0-3.194;s;411;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9857;36;condition1;_;;;;;;0.0-6.0-0.195;;NA;0;;img2/faces/12.jpg;NA;308941;NA;792;image-keyboard-response;;NA;japanese
9858;36;condition1;_;;;;;;0.0-6.0-1.195;;NA;1;;+;NA;309257;NA;793;html-keyboard-response;;NA;japanese
9859;36;condition1;_;;;;;;0.0-6.0-2.195;;NA;2;;img2/Mfaces/12.jpg;NA;309476;NA;794;image-keyboard-response;;NA;japanese
9860;36;condition1;S_M;S;H;;;;0.0-6.0-3.195;s;394;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9861;36;condition1;_;;;;;;0.0-6.0-0.196;;NA;0;;img2/tools/2.jpg;NA;310080;NA;796;image-keyboard-response;;NA;japanese
9862;36;condition1;_;;;;;;0.0-6.0-1.196;;NA;1;;+;NA;310385;NA;797;html-keyboard-response;;NA;japanese
9863;36;condition1;_;;;;;;0.0-6.0-2.196;;NA;2;;img2/Mtools/2.jpg;NA;310594;NA;798;image-keyboard-response;;NA;japanese
9864;36;condition1;S_M;S;O;;;;0.0-6.0-3.196;s;382;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9865;36;condition1;_;;;;;;0.0-6.0-0.197;;NA;0;;img2/jap/10.jpg;NA;311191;NA;800;image-keyboard-response;;NA;japanese
9866;36;condition1;_;;;;;;0.0-6.0-1.197;;NA;1;;+;NA;311508;NA;801;html-keyboard-response;;NA;japanese
9867;36;condition1;_;;;;;;0.0-6.0-2.197;;NA;2;;img2/Mjap/10.jpg;NA;311711;NA;802;image-keyboard-response;;NA;japanese
9868;36;condition1;S_M;S;J;;;;0.0-6.0-3.197;s;494;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9869;36;condition1;_;;;;;;0.0-6.0-0.198;;NA;0;;img2/jap/1.jpg;NA;312427;NA;804;image-keyboard-response;;NA;japanese
9870;36;condition1;_;;;;;;0.0-6.0-1.198;;NA;1;;+;NA;312746;NA;805;html-keyboard-response;;NA;japanese
9871;36;condition1;_;;;;;;0.0-6.0-2.198;;NA;2;;img2/Mjap/1.jpg;NA;312955;NA;806;image-keyboard-response;;NA;japanese
9872;36;condition1;S_M;S;J;;;;0.0-6.0-3.198;s;409;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9873;36;condition1;_;;;;;;0.0-6.0-0.199;;NA;0;;img2/Mtools/12.jpg;NA;313576;NA;808;image-keyboard-response;;NA;japanese
9874;36;condition1;_;;;;;;0.0-6.0-1.199;;NA;1;;+;NA;313878;NA;809;html-keyboard-response;;NA;japanese
9875;36;condition1;_;;;;;;0.0-6.0-2.199;;NA;2;;img2/Mtools/3.jpg;NA;314100;NA;810;image-keyboard-response;;NA;japanese
9876;36;condition1;D_M;D;O;;;;0.0-6.0-3.199;d;1001;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9877;36;condition1;_;;;;;;0.0-6.0-0.200;;NA;0;;img2/faces/5.jpg;NA;315321;NA;812;image-keyboard-response;;NA;japanese
9878;36;condition1;_;;;;;;0.0-6.0-1.200;;NA;1;;+;NA;315630;NA;813;html-keyboard-response;;NA;japanese
9879;36;condition1;_;;;;;;0.0-6.0-2.200;;NA;2;;img2/faces/5.jpg;NA;315845;NA;814;image-keyboard-response;;NA;japanese
9880;36;condition1;S_T;S;H;;;;0.0-6.0-3.200;s;545;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9881;36;condition1;_;;;;;;0.0-6.0-0.201;;NA;0;;img2/jap/3.jpg;NA;316611;NA;816;image-keyboard-response;;NA;japanese
9882;36;condition1;_;;;;;;0.0-6.0-1.201;;NA;1;;+;NA;316929;NA;817;html-keyboard-response;;NA;japanese
9883;36;condition1;_;;;;;;0.0-6.0-2.201;;NA;2;;img2/jap/8.jpg;NA;317144;NA;818;image-keyboard-response;;NA;japanese
9884;36;condition1;D_T;D;J;;;;0.0-6.0-3.201;d;533;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9885;36;condition1;_;;;;;;0.0-6.0-0.202;;NA;0;;img2/tools/5.jpg;NA;317900;NA;820;image-keyboard-response;;NA;japanese
9886;36;condition1;_;;;;;;0.0-6.0-1.202;;NA;1;;+;NA;318210;NA;821;html-keyboard-response;;NA;japanese
9887;36;condition1;_;;;;;;0.0-6.0-2.202;;NA;2;;img2/tools/5.jpg;NA;318416;NA;822;image-keyboard-response;;NA;japanese
9888;36;condition1;S_T;S;O;;;;0.0-6.0-3.202;s;432;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9889;36;condition1;_;;;;;;0.0-6.0-0.203;;NA;0;;img2/tools/1.jpg;NA;319065;NA;824;image-keyboard-response;;NA;japanese
9890;36;condition1;_;;;;;;0.0-6.0-1.203;;NA;1;;+;NA;319374;NA;825;html-keyboard-response;;NA;japanese
9891;36;condition1;_;;;;;;0.0-6.0-2.203;;NA;2;;img2/tools/9.jpg;NA;319596;NA;826;image-keyboard-response;;NA;japanese
9892;36;condition1;D_T;D;O;;;;0.0-6.0-3.203;d;485;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9893;36;condition1;_;;;;;;0.0-6.0-0.204;;NA;0;;img2/false/11.jpg;NA;320297;NA;828;image-keyboard-response;;NA;japanese
9894;36;condition1;_;;;;;;0.0-6.0-1.204;;NA;1;;+;NA;320598;NA;829;html-keyboard-response;;NA;japanese
9895;36;condition1;_;;;;;;0.0-6.0-2.204;;NA;2;;img2/false/11.jpg;NA;320806;NA;830;image-keyboard-response;;NA;japanese
9896;36;condition1;S_T;S;M;;;;0.0-6.0-3.204;s;854;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9897;36;condition1;_;;;;;;0.0-6.0-0.205;;NA;0;;img2/tools/11.jpg;NA;321870;NA;832;image-keyboard-response;;NA;japanese
9898;36;condition1;_;;;;;;0.0-6.0-1.205;;NA;1;;+;NA;322181;NA;833;html-keyboard-response;;NA;japanese
9899;36;condition1;_;;;;;;0.0-6.0-2.205;;NA;2;;img2/tools/10.jpg;NA;322395;NA;834;image-keyboard-response;;NA;japanese
9900;36;condition1;D_T;D;O;;;;0.0-6.0-3.205;d;1223;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9901;36;condition1;_;;;;;;0.0-6.0-0.206;;NA;0;;img2/false/2.jpg;NA;323832;NA;836;image-keyboard-response;;NA;japanese
9902;36;condition1;_;;;;;;0.0-6.0-1.206;;NA;1;;+;NA;324141;NA;837;html-keyboard-response;;NA;japanese
9903;36;condition1;_;;;;;;0.0-6.0-2.206;;NA;2;;img2/Mfalse/2.jpg;NA;324364;NA;838;image-keyboard-response;;NA;japanese
9904;36;condition1;S_M;S;M;;;;0.0-6.0-3.206;d;575;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9905;36;condition1;_;;;;;;0.0-6.0-0.207;;NA;0;;img2/faces/7.jpg;NA;325151;NA;840;image-keyboard-response;;NA;japanese
9906;36;condition1;_;;;;;;0.0-6.0-1.207;;NA;1;;+;NA;325460;NA;841;html-keyboard-response;;NA;japanese
9907;36;condition1;_;;;;;;0.0-6.0-2.207;;NA;2;;img2/Mfaces/7.jpg;NA;325685;NA;842;image-keyboard-response;;NA;japanese
9908;36;condition1;S_M;S;H;;;;0.0-6.0-3.207;s;439;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9909;36;condition1;_;;;;;;0.0-6.0-0.208;;NA;0;;img2/jap/7.jpg;NA;326339;NA;844;image-keyboard-response;;NA;japanese
9910;36;condition1;_;;;;;;0.0-6.0-1.208;;NA;1;;+;NA;326643;NA;845;html-keyboard-response;;NA;japanese
9911;36;condition1;_;;;;;;0.0-6.0-2.208;;NA;2;;img2/jap/7.jpg;NA;326864;NA;846;image-keyboard-response;;NA;japanese
9912;36;condition1;S_T;S;J;;;;0.0-6.0-3.208;s;792;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9913;36;condition1;_;;;;;;0.0-6.0-0.209;;NA;0;;img2/tools/1.jpg;NA;327868;NA;848;image-keyboard-response;;NA;japanese
9914;36;condition1;_;;;;;;0.0-6.0-1.209;;NA;1;;+;NA;328177;NA;849;html-keyboard-response;;NA;japanese
9915;36;condition1;_;;;;;;0.0-6.0-2.209;;NA;2;;img2/Mtools/1.jpg;NA;328384;NA;850;image-keyboard-response;;NA;japanese
9916;36;condition1;S_M;S;O;;;;0.0-6.0-3.209;s;627;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9917;36;condition1;_;;;;;;0.0-6.0-0.210;;NA;0;;img2/tools/6.jpg;NA;329234;NA;852;image-keyboard-response;;NA;japanese
9918;36;condition1;_;;;;;;0.0-6.0-1.210;;NA;1;;+;NA;329544;NA;853;html-keyboard-response;;NA;japanese
9919;36;condition1;_;;;;;;0.0-6.0-2.210;;NA;2;;img2/tools/3.jpg;NA;329752;NA;854;image-keyboard-response;;NA;japanese
9920;36;condition1;D_T;D;O;;;;0.0-6.0-3.210;d;1606;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9921;36;condition1;_;;;;;;0.0-6.0-0.211;;NA;0;;img2/Mfaces/1.jpg;NA;331569;NA;856;image-keyboard-response;;NA;japanese
9922;36;condition1;_;;;;;;0.0-6.0-1.211;;NA;1;;+;NA;331871;NA;857;html-keyboard-response;;NA;japanese
9923;36;condition1;_;;;;;;0.0-6.0-2.211;;NA;2;;img2/Mfaces/9.jpg;NA;332086;NA;858;image-keyboard-response;;NA;japanese
9924;36;condition1;D_M;D;H;;;;0.0-6.0-3.211;d;579;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9925;36;condition1;_;;;;;;0.0-6.0-0.212;;NA;0;;img2/french/13.jpg;NA;332874;NA;860;image-keyboard-response;;NA;japanese
9926;36;condition1;_;;;;;;0.0-6.0-1.212;;NA;1;;+;NA;333185;NA;861;html-keyboard-response;;NA;japanese
9927;36;condition1;_;;;;;;0.0-6.0-2.212;;NA;2;;img2/french/8.jpg;NA;333401;NA;862;image-keyboard-response;;NA;japanese
9928;36;condition1;D_T;D;R;;;;0.0-6.0-3.212;d;507;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9929;36;condition1;_;;;;;;0.0-6.0-0.213;;NA;0;;img2/french/3.jpg;NA;334119;NA;864;image-keyboard-response;;NA;japanese
9930;36;condition1;_;;;;;;0.0-6.0-1.213;;NA;1;;+;NA;334422;NA;865;html-keyboard-response;;NA;japanese
9931;36;condition1;_;;;;;;0.0-6.0-2.213;;NA;2;;img2/Mfrench/3.jpg;NA;334633;NA;866;image-keyboard-response;;NA;japanese
9932;36;condition1;S_M;S;R;;;;0.0-6.0-3.213;s;548;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9933;36;condition1;_;;;;;;0.0-6.0-0.214;;NA;0;;img2/jap/4.jpg;NA;335404;NA;868;image-keyboard-response;;NA;japanese
9934;36;condition1;_;;;;;;0.0-6.0-1.214;;NA;1;;+;NA;335713;NA;869;html-keyboard-response;;NA;japanese
9935;36;condition1;_;;;;;;0.0-6.0-2.214;;NA;2;;img2/Mjap/4.jpg;NA;335921;NA;870;image-keyboard-response;;NA;japanese
9936;36;condition1;S_M;S;J;;;;0.0-6.0-3.214;s;590;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9937;36;condition1;_;;;;;;0.0-6.0-0.215;;NA;0;;img2/faces/14.jpg;NA;336721;NA;872;image-keyboard-response;;NA;japanese
9938;36;condition1;_;;;;;;0.0-6.0-1.215;;NA;1;;+;NA;337038;NA;873;html-keyboard-response;;NA;japanese
9939;36;condition1;_;;;;;;0.0-6.0-2.215;;NA;2;;img2/faces/7.jpg;NA;337252;NA;874;image-keyboard-response;;NA;japanese
9940;36;condition1;D_T;D;H;;;;0.0-6.0-3.215;d;1650;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9941;36;condition1;_;;;;;;0.0-6.0-0.216;;NA;0;;img2/jap/12.jpg;NA;339117;NA;876;image-keyboard-response;;NA;japanese
9942;36;condition1;_;;;;;;0.0-6.0-1.216;;NA;1;;+;NA;339425;NA;877;html-keyboard-response;;NA;japanese
9943;36;condition1;_;;;;;;0.0-6.0-2.216;;NA;2;;img2/jap/12.jpg;NA;339641;NA;878;image-keyboard-response;;NA;japanese
9944;36;condition1;S_T;S;J;;;;0.0-6.0-3.216;s;359;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9945;36;condition1;_;;;;;;0.0-6.0-0.217;;NA;0;;img2/tools/7.jpg;NA;340205;NA;880;image-keyboard-response;;NA;japanese
9946;36;condition1;_;;;;;;0.0-6.0-1.217;;NA;1;;+;NA;340515;NA;881;html-keyboard-response;;NA;japanese
9947;36;condition1;_;;;;;;0.0-6.0-2.217;;NA;2;;img2/tools/7.jpg;NA;340721;NA;882;image-keyboard-response;;NA;japanese
9948;36;condition1;S_T;S;O;;;;0.0-6.0-3.217;s;620;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9949;36;condition1;_;;;;;;0.0-6.0-0.218;;NA;0;;img2/false/12.jpg;NA;341554;NA;884;image-keyboard-response;;NA;japanese
9950;36;condition1;_;;;;;;0.0-6.0-1.218;;NA;1;;+;NA;341865;NA;885;html-keyboard-response;;NA;japanese
9951;36;condition1;_;;;;;;0.0-6.0-2.218;;NA;2;;img2/Mfalse/12.jpg;NA;342072;NA;886;image-keyboard-response;;NA;japanese
9952;36;condition1;S_M;S;M;;;;0.0-6.0-3.218;s;586;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9953;36;condition1;_;;;;;;0.0-6.0-0.219;;NA;0;;img2/Mjap/7.jpg;NA;342875;NA;888;image-keyboard-response;;NA;japanese
9954;36;condition1;_;;;;;;0.0-6.0-1.219;;NA;1;;+;NA;343187;NA;889;html-keyboard-response;;NA;japanese
9955;36;condition1;_;;;;;;0.0-6.0-2.219;;NA;2;;img2/Mjap/11.jpg;NA;343410;NA;890;image-keyboard-response;;NA;japanese
9956;36;condition1;D_M;D;J;;;;0.0-6.0-3.219;d;424;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9957;36;condition1;_;;;;;;0.0-6.0-0.220;;NA;0;;img2/french/11.jpg;NA;344043;NA;892;image-keyboard-response;;NA;japanese
9958;36;condition1;_;;;;;;0.0-6.0-1.220;;NA;1;;+;NA;344350;NA;893;html-keyboard-response;;NA;japanese
9959;36;condition1;_;;;;;;0.0-6.0-2.220;;NA;2;;img2/french/11.jpg;NA;344571;NA;894;image-keyboard-response;;NA;japanese
9960;36;condition1;S_T;S;R;;;;0.0-6.0-3.220;d;783;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9961;36;condition1;_;;;;;;0.0-6.0-0.221;;NA;0;;img2/french/2.jpg;NA;345563;NA;896;image-keyboard-response;;NA;japanese
9962;36;condition1;_;;;;;;0.0-6.0-1.221;;NA;1;;+;NA;345865;NA;897;html-keyboard-response;;NA;japanese
9963;36;condition1;_;;;;;;0.0-6.0-2.221;;NA;2;;img2/french/2.jpg;NA;346090;NA;898;image-keyboard-response;;NA;japanese
9964;36;condition1;S_T;S;R;;;;0.0-6.0-3.221;s;432;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9965;36;condition1;_;;;;;;0.0-6.0-0.222;;NA;0;;img2/false/9.jpg;NA;346740;NA;900;image-keyboard-response;;NA;japanese
9966;36;condition1;_;;;;;;0.0-6.0-1.222;;NA;1;;+;NA;347042;NA;901;html-keyboard-response;;NA;japanese
9967;36;condition1;_;;;;;;0.0-6.0-2.222;;NA;2;;img2/false/9.jpg;NA;347256;NA;902;image-keyboard-response;;NA;japanese
9968;36;condition1;S_T;S;M;;;;0.0-6.0-3.222;d;646;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9969;36;condition1;_;;;;;;0.0-6.0-0.223;;NA;0;;img2/tools/8.jpg;NA;348107;NA;904;image-keyboard-response;;NA;japanese
9970;36;condition1;_;;;;;;0.0-6.0-1.223;;NA;1;;+;NA;348417;NA;905;html-keyboard-response;;NA;japanese
9971;36;condition1;_;;;;;;0.0-6.0-2.223;;NA;2;;img2/tools/8.jpg;NA;348627;NA;906;image-keyboard-response;;NA;japanese
9972;36;condition1;S_T;S;O;;;;0.0-6.0-3.223;s;398;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9973;36;condition1;_;;;;;;0.0-6.0-0.224;;NA;0;;img2/faces/1.jpg;NA;349241;NA;908;image-keyboard-response;;NA;japanese
9974;36;condition1;_;;;;;;0.0-6.0-1.224;;NA;1;;+;NA;349550;NA;909;html-keyboard-response;;NA;japanese
9975;36;condition1;_;;;;;;0.0-6.0-2.224;;NA;2;;img2/faces/9.jpg;NA;349766;NA;910;image-keyboard-response;;NA;japanese
9976;36;condition1;D_T;D;H;;;;0.0-6.0-3.224;d;609;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9977;36;condition1;_;;;;;;0.0-6.0-0.225;;NA;0;;img2/french/11.jpg;NA;350591;NA;912;image-keyboard-response;;NA;japanese
9978;36;condition1;_;;;;;;0.0-6.0-1.225;;NA;1;;+;NA;350894;NA;913;html-keyboard-response;;NA;japanese
9979;36;condition1;_;;;;;;0.0-6.0-2.225;;NA;2;;img2/Mfrench/11.jpg;NA;351102;NA;914;image-keyboard-response;;NA;japanese
9980;36;condition1;S_M;S;R;;;;0.0-6.0-3.225;s;527;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9981;36;condition1;_;;;;;;0.0-6.0-0.226;;NA;0;;img2/jap/8.jpg;NA;351845;NA;916;image-keyboard-response;;NA;japanese
9982;36;condition1;_;;;;;;0.0-6.0-1.226;;NA;1;;+;NA;352150;NA;917;html-keyboard-response;;NA;japanese
9983;36;condition1;_;;;;;;0.0-6.0-2.226;;NA;2;;img2/jap/8.jpg;NA;352357;NA;918;image-keyboard-response;;NA;japanese
9984;36;condition1;S_T;S;J;;;;0.0-6.0-3.226;s;313;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9985;36;condition1;_;;;;;;0.0-6.0-0.227;;NA;0;;img2/Mtools/6.jpg;NA;352878;NA;920;image-keyboard-response;;NA;japanese
9986;36;condition1;_;;;;;;0.0-6.0-1.227;;NA;1;;+;NA;353187;NA;921;html-keyboard-response;;NA;japanese
9987;36;condition1;_;;;;;;0.0-6.0-2.227;;NA;2;;img2/Mtools/3.jpg;NA;353410;NA;922;image-keyboard-response;;NA;japanese
9988;36;condition1;D_M;D;O;;;;0.0-6.0-3.227;d;535;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9989;36;condition1;_;;;;;;0.0-6.0-0.228;;NA;0;;img2/Mtools/9.jpg;NA;354158;NA;924;image-keyboard-response;;NA;japanese
9990;36;condition1;_;;;;;;0.0-6.0-1.228;;NA;1;;+;NA;354470;NA;925;html-keyboard-response;;NA;japanese
9991;36;condition1;_;;;;;;0.0-6.0-2.228;;NA;2;;img2/Mtools/10.jpg;NA;354676;NA;926;image-keyboard-response;;NA;japanese
9992;36;condition1;D_M;D;O;;;;0.0-6.0-3.228;d;1021;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9993;36;condition1;_;;;;;;0.0-6.0-0.229;;NA;0;;img2/Mtools/3.jpg;NA;355907;NA;928;image-keyboard-response;;NA;japanese
9994;36;condition1;_;;;;;;0.0-6.0-1.229;;NA;1;;+;NA;356218;NA;929;html-keyboard-response;;NA;japanese
9995;36;condition1;_;;;;;;0.0-6.0-2.229;;NA;2;;img2/Mtools/8.jpg;NA;356441;NA;930;image-keyboard-response;;NA;japanese
9996;36;condition1;D_M;D;O;;;;0.0-6.0-3.229;d;353;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
9997;36;condition1;_;;;;;;0.0-6.0-0.230;;NA;0;;img2/faces/3.jpg;NA;357001;NA;932;image-keyboard-response;;NA;japanese
9998;36;condition1;_;;;;;;0.0-6.0-1.230;;NA;1;;+;NA;357308;NA;933;html-keyboard-response;;NA;japanese
9999;36;condition1;_;;;;;;0.0-6.0-2.230;;NA;2;;img2/faces/3.jpg;NA;357525;NA;934;image-keyboard-response;;NA;japanese
10000;36;condition1;S_T;S;H;;;;0.0-6.0-3.230;s;444;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10001;36;condition1;_;;;;;;0.0-6.0-0.231;;NA;0;;img2/jap/14.jpg;NA;358176;NA;936;image-keyboard-response;;NA;japanese
10002;36;condition1;_;;;;;;0.0-6.0-1.231;;NA;1;;+;NA;358486;NA;937;html-keyboard-response;;NA;japanese
10003;36;condition1;_;;;;;;0.0-6.0-2.231;;NA;2;;img2/Mjap/14.jpg;NA;358693;NA;938;image-keyboard-response;;NA;japanese
10004;36;condition1;S_M;S;J;;;;0.0-6.0-3.231;s;691;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10005;36;condition1;_;;;;;;0.0-6.0-0.232;;NA;0;;img2/jap/8.jpg;NA;359609;NA;940;image-keyboard-response;;NA;japanese
10006;36;condition1;_;;;;;;0.0-6.0-1.232;;NA;1;;+;NA;359927;NA;941;html-keyboard-response;;NA;japanese
10007;36;condition1;_;;;;;;0.0-6.0-2.232;;NA;2;;img2/Mjap/8.jpg;NA;360144;NA;942;image-keyboard-response;;NA;japanese
10008;36;condition1;S_M;S;J;;;;0.0-6.0-3.232;s;463;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10009;36;condition1;_;;;;;;0.0-6.0-0.233;;NA;0;;img2/Mjap/6.jpg;NA;360818;NA;944;image-keyboard-response;;NA;japanese
10010;36;condition1;_;;;;;;0.0-6.0-1.233;;NA;1;;+;NA;361122;NA;945;html-keyboard-response;;NA;japanese
10011;36;condition1;_;;;;;;0.0-6.0-2.233;;NA;2;;img2/Mjap/3.jpg;NA;361344;NA;946;image-keyboard-response;;NA;japanese
10012;36;condition1;D_M;D;J;;;;0.0-6.0-3.233;d;392;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10013;36;condition1;_;;;;;;0.0-6.0-0.234;;NA;0;;img2/faces/3.jpg;NA;361962;NA;948;image-keyboard-response;;NA;japanese
10014;36;condition1;_;;;;;;0.0-6.0-1.234;;NA;1;;+;NA;362279;NA;949;html-keyboard-response;;NA;japanese
10015;36;condition1;_;;;;;;0.0-6.0-2.234;;NA;2;;img2/faces/8.jpg;NA;362494;NA;950;image-keyboard-response;;NA;japanese
10016;36;condition1;D_T;D;H;;;;0.0-6.0-3.234;d;797;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10017;36;condition1;_;;;;;;0.0-6.0-0.235;;NA;0;;img2/Mfalse/2.jpg;NA;363510;NA;952;image-keyboard-response;;NA;japanese
10018;36;condition1;_;;;;;;0.0-6.0-1.235;;NA;1;;+;NA;363813;NA;953;html-keyboard-response;;NA;japanese
10019;36;condition1;_;;;;;;0.0-6.0-2.235;;NA;2;;img2/Mfalse/13.jpg;NA;364028;NA;954;image-keyboard-response;;NA;japanese
10020;36;condition1;D_M;D;M;;;;0.0-6.0-3.235;d;1433;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10021;36;condition1;_;;;;;;0.0-6.0-0.236;;NA;0;;img2/faces/11.jpg;NA;365670;NA;956;image-keyboard-response;;NA;japanese
10022;36;condition1;_;;;;;;0.0-6.0-1.236;;NA;1;;+;NA;365981;NA;957;html-keyboard-response;;NA;japanese
10023;36;condition1;_;;;;;;0.0-6.0-2.236;;NA;2;;img2/faces/11.jpg;NA;366202;NA;958;image-keyboard-response;;NA;japanese
10024;36;condition1;S_T;S;H;;;;0.0-6.0-3.236;s;424;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10025;36;condition1;_;;;;;;0.0-6.0-0.237;;NA;0;;img2/Mfaces/11.jpg;NA;366850;NA;960;image-keyboard-response;;NA;japanese
10026;36;condition1;_;;;;;;0.0-6.0-1.237;;NA;1;;+;NA;367158;NA;961;html-keyboard-response;;NA;japanese
10027;36;condition1;_;;;;;;0.0-6.0-2.237;;NA;2;;img2/Mfaces/10.jpg;NA;367364;NA;962;image-keyboard-response;;NA;japanese
10028;36;condition1;D_M;D;H;;;;0.0-6.0-3.237;d;528;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10029;36;condition1;_;;;;;;0.0-6.0-0.238;;NA;0;;img2/Mjap/4.jpg;NA;368112;NA;964;image-keyboard-response;;NA;japanese
10030;36;condition1;_;;;;;;0.0-6.0-1.238;;NA;1;;+;NA;368429;NA;965;html-keyboard-response;;NA;japanese
10031;36;condition1;_;;;;;;0.0-6.0-2.238;;NA;2;;img2/Mjap/12.jpg;NA;368646;NA;966;image-keyboard-response;;NA;japanese
10032;36;condition1;D_M;D;J;;;;0.0-6.0-3.238;d;434;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
10033;36;condition1;_;;;;;;0.0-6.0-0.239;;NA;0;;img2/Mfrench/5.jpg;NA;369298;NA;968;image-keyboard-response;;NA;japanese
10034;36;condition1;_;;;;;;0.0-6.0-1.239;;NA;1;;+;NA;369610;NA;969;html-keyboard-response;;NA;japanese
10035;36;condition1;_;;;;;;0.0-6.0-2.239;;NA;2;;img2/Mfrench/2.jpg;NA;369820;NA;970;image-keyboard-response;;NA;japanese
