X;workerid;proliferate.condition;samediff_mirrornorm;samediff;categories;failed_audio;failed_images;failed_video;internal_node_id;response;rt;sequence_id;same_mirror_normal;stimulus;success;time_elapsed;timeout;trial_index;trial_type;view_history;error;language
1788;31;condition1;_;;;;;;0.0-6.0-2.160;;NA;2;;img2/Mtools/6.jpg;NA;266548;NA;654;image-keyboard-response;;NA;french
1789;31;condition1;D_M;D;O;;;;0.0-6.0-3.160;d;518;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1790;31;condition1;_;;;;;;0.0-6.0-0.161;;NA;0;;img2/false/4.jpg;NA;267275;NA;656;image-keyboard-response;;NA;french
1791;31;condition1;_;;;;;;0.0-6.0-1.161;;NA;1;;+;NA;267582;NA;657;html-keyboard-response;;NA;french
1792;31;condition1;_;;;;;;0.0-6.0-2.161;;NA;2;;img2/false/3.jpg;NA;267799;NA;658;image-keyboard-response;;NA;french
1793;31;condition1;D_T;D;M;;;;0.0-6.0-3.161;d;356;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1794;31;condition1;_;;;;;;0.0-6.0-0.162;;NA;0;;img2/tools/11.jpg;NA;268365;NA;660;image-keyboard-response;;NA;french
1795;31;condition1;_;;;;;;0.0-6.0-1.162;;NA;1;;+;NA;268683;NA;661;html-keyboard-response;;NA;french
1796;31;condition1;_;;;;;;0.0-6.0-2.162;;NA;2;;img2/tools/10.jpg;NA;268899;NA;662;image-keyboard-response;;NA;french
1797;31;condition1;D_T;D;O;;;;0.0-6.0-3.162;d;488;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1798;31;condition1;_;;;;;;0.0-6.0-0.163;;NA;0;;img2/jap/8.jpg;NA;269599;NA;664;image-keyboard-response;;NA;french
1799;31;condition1;_;;;;;;0.0-6.0-1.163;;NA;1;;+;NA;269916;NA;665;html-keyboard-response;;NA;french
1800;31;condition1;_;;;;;;0.0-6.0-2.163;;NA;2;;img2/jap/8.jpg;NA;270132;NA;666;image-keyboard-response;;NA;french
1801;31;condition1;S_T;S;J;;;;0.0-6.0-3.163;s;328;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1802;31;condition1;_;;;;;;0.0-6.0-0.164;;NA;0;;img2/jap/13.jpg;NA;270682;NA;668;image-keyboard-response;;NA;french
1803;31;condition1;_;;;;;;0.0-6.0-1.164;;NA;1;;+;NA;270999;NA;669;html-keyboard-response;;NA;french
1804;31;condition1;_;;;;;;0.0-6.0-2.164;;NA;2;;img2/Mjap/13.jpg;NA;271216;NA;670;image-keyboard-response;;NA;french
1805;31;condition1;S_M;S;J;;;;0.0-6.0-3.164;s;411;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1806;31;condition1;_;;;;;;0.0-6.0-0.165;;NA;0;;img2/tools/9.jpg;NA;271849;NA;672;image-keyboard-response;;NA;french
1807;31;condition1;_;;;;;;0.0-6.0-1.165;;NA;1;;+;NA;272166;NA;673;html-keyboard-response;;NA;french
1808;31;condition1;_;;;;;;0.0-6.0-2.165;;NA;2;;img2/tools/9.jpg;NA;272382;NA;674;image-keyboard-response;;NA;french
1809;31;condition1;S_T;S;O;;;;0.0-6.0-3.165;s;381;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1810;31;condition1;_;;;;;;0.0-6.0-0.166;;NA;0;;img2/false/8.jpg;NA;272982;NA;676;image-keyboard-response;;NA;french
1811;31;condition1;_;;;;;;0.0-6.0-1.166;;NA;1;;+;NA;273298;NA;677;html-keyboard-response;;NA;french
1812;31;condition1;_;;;;;;0.0-6.0-2.166;;NA;2;;img2/false/8.jpg;NA;273513;NA;678;image-keyboard-response;;NA;french
1813;31;condition1;S_T;S;M;;;;0.0-6.0-3.166;s;226;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1814;31;condition1;_;;;;;;0.0-6.0-0.167;;NA;0;;img2/false/12.jpg;NA;273948;NA;680;image-keyboard-response;;NA;french
1815;31;condition1;_;;;;;;0.0-6.0-1.167;;NA;1;;+;NA;274265;NA;681;html-keyboard-response;;NA;french
1816;31;condition1;_;;;;;;0.0-6.0-2.167;;NA;2;;img2/false/12.jpg;NA;274482;NA;682;image-keyboard-response;;NA;french
1817;31;condition1;S_T;S;M;;;;0.0-6.0-3.167;s;298;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1818;31;condition1;_;;;;;;0.0-6.0-0.168;;NA;0;;img2/Mfalse/9.jpg;NA;274999;NA;684;image-keyboard-response;;NA;french
1819;31;condition1;_;;;;;;0.0-6.0-1.168;;NA;1;;+;NA;275315;NA;685;html-keyboard-response;;NA;french
1820;31;condition1;_;;;;;;0.0-6.0-2.168;;NA;2;;img2/Mfalse/11.jpg;NA;275526;NA;686;image-keyboard-response;;NA;french
1821;31;condition1;D_M;D;M;;;;0.0-6.0-3.168;s;1205;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1822;31;condition1;_;;;;;;0.0-6.0-0.169;;NA;0;;img2/french/13.jpg;NA;276948;NA;688;image-keyboard-response;;NA;french
1823;31;condition1;_;;;;;;0.0-6.0-1.169;;NA;1;;+;NA;277265;NA;689;html-keyboard-response;;NA;french
1824;31;condition1;_;;;;;;0.0-6.0-2.169;;NA;2;;img2/Mfrench/13.jpg;NA;277498;NA;690;image-keyboard-response;;NA;french
1825;31;condition1;S_M;S;R;;;;0.0-6.0-3.169;s;513;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1826;31;condition1;_;;;;;;0.0-6.0-0.170;;NA;0;;img2/Mtools/10.jpg;NA;278231;NA;692;image-keyboard-response;;NA;french
1827;31;condition1;_;;;;;;0.0-6.0-1.170;;NA;1;;+;NA;278542;NA;693;html-keyboard-response;;NA;french
1828;31;condition1;_;;;;;;0.0-6.0-2.170;;NA;2;;img2/Mtools/5.jpg;NA;278748;NA;694;image-keyboard-response;;NA;french
1829;31;condition1;D_M;D;O;;;;0.0-6.0-3.170;d;350;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1830;31;condition1;_;;;;;;0.0-6.0-0.171;;NA;0;;img2/faces/10.jpg;NA;279315;NA;696;image-keyboard-response;;NA;french
1831;31;condition1;_;;;;;;0.0-6.0-1.171;;NA;1;;+;NA;279631;NA;697;html-keyboard-response;;NA;french
1832;31;condition1;_;;;;;;0.0-6.0-2.171;;NA;2;;img2/Mfaces/10.jpg;NA;279848;NA;698;image-keyboard-response;;NA;french
1833;31;condition1;S_M;S;H;;;;0.0-6.0-3.171;s;339;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1834;31;condition1;_;;;;;;0.0-6.0-0.172;;NA;0;;img2/Mfrench/7.jpg;NA;280398;NA;700;image-keyboard-response;;NA;french
1835;31;condition1;_;;;;;;0.0-6.0-1.172;;NA;1;;+;NA;280714;NA;701;html-keyboard-response;;NA;french
1836;31;condition1;_;;;;;;0.0-6.0-2.172;;NA;2;;img2/Mfrench/8.jpg;NA;280930;NA;702;image-keyboard-response;;NA;french
1837;31;condition1;D_M;D;R;;;;0.0-6.0-3.172;d;601;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1838;31;condition1;_;;;;;;0.0-6.0-0.173;;NA;0;;img2/false/7.jpg;NA;281748;NA;704;image-keyboard-response;;NA;french
1839;31;condition1;_;;;;;;0.0-6.0-1.173;;NA;1;;+;NA;282064;NA;705;html-keyboard-response;;NA;french
1840;31;condition1;_;;;;;;0.0-6.0-2.173;;NA;2;;img2/false/7.jpg;NA;282298;NA;706;image-keyboard-response;;NA;french
1841;31;condition1;S_T;S;M;;;;0.0-6.0-3.173;s;418;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1842;31;condition1;_;;;;;;0.0-6.0-0.174;;NA;0;;img2/faces/7.jpg;NA;282931;NA;708;image-keyboard-response;;NA;french
1843;31;condition1;_;;;;;;0.0-6.0-1.174;;NA;1;;+;NA;283247;NA;709;html-keyboard-response;;NA;french
1844;31;condition1;_;;;;;;0.0-6.0-2.174;;NA;2;;img2/faces/8.jpg;NA;283464;NA;710;image-keyboard-response;;NA;french
1845;31;condition1;D_T;D;H;;;;0.0-6.0-3.174;d;787;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1846;31;condition1;_;;;;;;0.0-6.0-0.175;;NA;0;;img2/jap/13.jpg;NA;284463;NA;712;image-keyboard-response;;NA;french
1847;31;condition1;_;;;;;;0.0-6.0-1.175;;NA;1;;+;NA;284780;NA;713;html-keyboard-response;;NA;french
1848;31;condition1;_;;;;;;0.0-6.0-2.175;;NA;2;;img2/jap/13.jpg;NA;284997;NA;714;image-keyboard-response;;NA;french
1849;31;condition1;S_T;S;J;;;;0.0-6.0-3.175;s;359;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1850;31;condition1;_;;;;;;0.0-6.0-0.176;;NA;0;;img2/tools/12.jpg;NA;285563;NA;716;image-keyboard-response;;NA;french
1851;31;condition1;_;;;;;;0.0-6.0-1.176;;NA;1;;+;NA;285880;NA;717;html-keyboard-response;;NA;french
1852;31;condition1;_;;;;;;0.0-6.0-2.176;;NA;2;;img2/tools/6.jpg;NA;286096;NA;718;image-keyboard-response;;NA;french
1853;31;condition1;D_T;D;O;;;;0.0-6.0-3.176;d;555;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1854;31;condition1;_;;;;;;0.0-6.0-0.177;;NA;0;;img2/false/5.jpg;NA;286867;NA;720;image-keyboard-response;;NA;french
1855;31;condition1;_;;;;;;0.0-6.0-1.177;;NA;1;;+;NA;287180;NA;721;html-keyboard-response;;NA;french
1856;31;condition1;_;;;;;;0.0-6.0-2.177;;NA;2;;img2/Mfalse/5.jpg;NA;287396;NA;722;image-keyboard-response;;NA;french
1857;31;condition1;S_M;S;M;;;;0.0-6.0-3.177;d;1606;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1858;31;condition1;_;;;;;;0.0-6.0-0.178;;NA;0;;img2/Mfaces/10.jpg;NA;289213;NA;724;image-keyboard-response;;NA;french
1859;31;condition1;_;;;;;;0.0-6.0-1.178;;NA;1;;+;NA;289526;NA;725;html-keyboard-response;;NA;french
1860;31;condition1;_;;;;;;0.0-6.0-2.178;;NA;2;;img2/Mfaces/5.jpg;NA;289737;NA;726;image-keyboard-response;;NA;french
1861;31;condition1;D_M;D;H;;;;0.0-6.0-3.178;d;754;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1862;31;condition1;_;;;;;;0.0-6.0-0.179;;NA;0;;img2/tools/8.jpg;NA;290697;NA;728;image-keyboard-response;;NA;french
1863;31;condition1;_;;;;;;0.0-6.0-1.179;;NA;1;;+;NA;291013;NA;729;html-keyboard-response;;NA;french
1864;31;condition1;_;;;;;;0.0-6.0-2.179;;NA;2;;img2/tools/3.jpg;NA;291230;NA;730;image-keyboard-response;;NA;french
1865;31;condition1;D_T;D;O;;;;0.0-6.0-3.179;d;318;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1866;31;condition1;_;;;;;;0.0-6.0-0.180;;NA;0;;img2/french/8.jpg;NA;291763;NA;732;image-keyboard-response;;NA;french
1867;31;condition1;_;;;;;;0.0-6.0-1.180;;NA;1;;+;NA;292079;NA;733;html-keyboard-response;;NA;french
1868;31;condition1;_;;;;;;0.0-6.0-2.180;;NA;2;;img2/french/8.jpg;NA;292296;NA;734;image-keyboard-response;;NA;french
1869;31;condition1;S_T;S;R;;;;0.0-6.0-3.180;s;691;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1870;31;condition1;_;;;;;;0.0-6.0-0.181;;NA;0;;img2/tools/4.jpg;NA;293196;NA;736;image-keyboard-response;;NA;french
1871;31;condition1;_;;;;;;0.0-6.0-1.181;;NA;1;;+;NA;293510;NA;737;html-keyboard-response;;NA;french
1872;31;condition1;_;;;;;;0.0-6.0-2.181;;NA;2;;img2/tools/3.jpg;NA;293712;NA;738;image-keyboard-response;;NA;french
1873;31;condition1;D_T;D;O;;;;0.0-6.0-3.181;d;347;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1874;31;condition1;_;;;;;;0.0-6.0-0.182;;NA;0;;img2/Mfaces/3.jpg;NA;294278;NA;740;image-keyboard-response;;NA;french
1875;31;condition1;_;;;;;;0.0-6.0-1.182;;NA;1;;+;NA;294579;NA;741;html-keyboard-response;;NA;french
1876;31;condition1;_;;;;;;0.0-6.0-2.182;;NA;2;;img2/Mfaces/11.jpg;NA;294795;NA;742;image-keyboard-response;;NA;french
1877;31;condition1;D_M;D;H;;;;0.0-6.0-3.182;d;417;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1878;31;condition1;_;;;;;;0.0-6.0-0.183;;NA;0;;img2/french/14.jpg;NA;295429;NA;744;image-keyboard-response;;NA;french
1879;31;condition1;_;;;;;;0.0-6.0-1.183;;NA;1;;+;NA;295743;NA;745;html-keyboard-response;;NA;french
1880;31;condition1;_;;;;;;0.0-6.0-2.183;;NA;2;;img2/Mfrench/14.jpg;NA;295962;NA;746;image-keyboard-response;;NA;french
1881;31;condition1;S_M;S;R;;;;0.0-6.0-3.183;s;1219;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1882;31;condition1;_;;;;;;0.0-6.0-0.184;;NA;0;;img2/faces/4.jpg;NA;297395;NA;748;image-keyboard-response;;NA;french
1883;31;condition1;_;;;;;;0.0-6.0-1.184;;NA;1;;+;NA;297712;NA;749;html-keyboard-response;;NA;french
1884;31;condition1;_;;;;;;0.0-6.0-2.184;;NA;2;;img2/faces/4.jpg;NA;297928;NA;750;image-keyboard-response;;NA;french
1885;31;condition1;S_T;S;H;;;;0.0-6.0-3.184;s;372;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1886;31;condition1;_;;;;;;0.0-6.0-0.185;;NA;0;;img2/tools/7.jpg;NA;298512;NA;752;image-keyboard-response;;NA;french
1887;31;condition1;_;;;;;;0.0-6.0-1.185;;NA;1;;+;NA;298829;NA;753;html-keyboard-response;;NA;french
1888;31;condition1;_;;;;;;0.0-6.0-2.185;;NA;2;;img2/tools/8.jpg;NA;299046;NA;754;image-keyboard-response;;NA;french
1889;31;condition1;D_T;D;O;;;;0.0-6.0-3.185;d;374;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1890;31;condition1;_;;;;;;0.0-6.0-0.186;;NA;0;;img2/jap/10.jpg;NA;299629;NA;756;image-keyboard-response;;NA;french
1891;31;condition1;_;;;;;;0.0-6.0-1.186;;NA;1;;+;NA;299942;NA;757;html-keyboard-response;;NA;french
1892;31;condition1;_;;;;;;0.0-6.0-2.186;;NA;2;;img2/Mjap/10.jpg;NA;300162;NA;758;image-keyboard-response;;NA;french
1893;31;condition1;S_M;S;J;;;;0.0-6.0-3.186;s;585;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1894;31;condition1;_;;;;;;0.0-6.0-0.187;;NA;0;;img2/tools/12.jpg;NA;300962;NA;760;image-keyboard-response;;NA;french
1895;31;condition1;_;;;;;;0.0-6.0-1.187;;NA;1;;+;NA;301278;NA;761;html-keyboard-response;;NA;french
1896;31;condition1;_;;;;;;0.0-6.0-2.187;;NA;2;;img2/Mtools/12.jpg;NA;301494;NA;762;image-keyboard-response;;NA;french
1897;31;condition1;S_M;S;O;;;;0.0-6.0-3.187;s;454;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1898;31;condition1;_;;;;;;0.0-6.0-0.188;;NA;0;;img2/tools/1.jpg;NA;302162;NA;764;image-keyboard-response;;NA;french
1899;31;condition1;_;;;;;;0.0-6.0-1.188;;NA;1;;+;NA;302478;NA;765;html-keyboard-response;;NA;french
1900;31;condition1;_;;;;;;0.0-6.0-2.188;;NA;2;;img2/tools/8.jpg;NA;302694;NA;766;image-keyboard-response;;NA;french
1901;31;condition1;D_T;D;O;;;;0.0-6.0-3.188;d;374;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1902;31;condition1;_;;;;;;0.0-6.0-0.189;;NA;0;;img2/false/6.jpg;NA;303278;NA;768;image-keyboard-response;;NA;french
1903;31;condition1;_;;;;;;0.0-6.0-1.189;;NA;1;;+;NA;303595;NA;769;html-keyboard-response;;NA;french
1904;31;condition1;_;;;;;;0.0-6.0-2.189;;NA;2;;img2/false/6.jpg;NA;303811;NA;770;image-keyboard-response;;NA;french
1905;31;condition1;S_T;S;M;;;;0.0-6.0-3.189;s;535;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1906;31;condition1;_;;;;;;0.0-6.0-0.190;;NA;0;;img2/false/11.jpg;NA;304562;NA;772;image-keyboard-response;;NA;french
1907;31;condition1;_;;;;;;0.0-6.0-1.190;;NA;1;;+;NA;304895;NA;773;html-keyboard-response;;NA;french
1908;31;condition1;_;;;;;;0.0-6.0-2.190;;NA;2;;img2/false/11.jpg;NA;305112;NA;774;image-keyboard-response;;NA;french
1909;31;condition1;S_T;S;M;;;;0.0-6.0-3.190;s;308;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1910;31;condition1;_;;;;;;0.0-6.0-0.191;;NA;0;;img2/faces/9.jpg;NA;305627;NA;776;image-keyboard-response;;NA;french
1911;31;condition1;_;;;;;;0.0-6.0-1.191;;NA;1;;+;NA;305941;NA;777;html-keyboard-response;;NA;french
1912;31;condition1;_;;;;;;0.0-6.0-2.191;;NA;2;;img2/faces/9.jpg;NA;306161;NA;778;image-keyboard-response;;NA;french
1913;31;condition1;S_T;S;H;;;;0.0-6.0-3.191;s;379;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1914;31;condition1;_;;;;;;0.0-6.0-0.192;;NA;0;;img2/french/14.jpg;NA;306761;NA;780;image-keyboard-response;;NA;french
1915;31;condition1;_;;;;;;0.0-6.0-1.192;;NA;1;;+;NA;307078;NA;781;html-keyboard-response;;NA;french
1916;31;condition1;_;;;;;;0.0-6.0-2.192;;NA;2;;img2/french/5.jpg;NA;307294;NA;782;image-keyboard-response;;NA;french
1917;31;condition1;D_T;D;R;;;;0.0-6.0-3.192;d;461;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1918;31;condition1;_;;;;;;0.0-6.0-0.193;;NA;0;;img2/tools/7.jpg;NA;307961;NA;784;image-keyboard-response;;NA;french
1919;31;condition1;_;;;;;;0.0-6.0-1.193;;NA;1;;+;NA;308276;NA;785;html-keyboard-response;;NA;french
1920;31;condition1;_;;;;;;0.0-6.0-2.193;;NA;2;;img2/tools/7.jpg;NA;308494;NA;786;image-keyboard-response;;NA;french
1921;31;condition1;S_T;S;O;;;;0.0-6.0-3.193;s;334;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1922;31;condition1;_;;;;;;0.0-6.0-0.194;;NA;0;;img2/jap/10.jpg;NA;309043;NA;788;image-keyboard-response;;NA;french
1923;31;condition1;_;;;;;;0.0-6.0-1.194;;NA;1;;+;NA;309360;NA;789;html-keyboard-response;;NA;french
1924;31;condition1;_;;;;;;0.0-6.0-2.194;;NA;2;;img2/jap/10.jpg;NA;309594;NA;790;image-keyboard-response;;NA;french
1925;31;condition1;S_T;S;J;;;;0.0-6.0-3.194;s;337;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1926;31;condition1;_;;;;;;0.0-6.0-0.195;;NA;0;;img2/Mfaces/8.jpg;NA;310142;NA;792;image-keyboard-response;;NA;french
1927;31;condition1;_;;;;;;0.0-6.0-1.195;;NA;1;;+;NA;310444;NA;793;html-keyboard-response;;NA;french
1928;31;condition1;_;;;;;;0.0-6.0-2.195;;NA;2;;img2/Mfaces/3.jpg;NA;310660;NA;794;image-keyboard-response;;NA;french
1929;31;condition1;D_M;D;H;;;;0.0-6.0-3.195;d;616;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1930;31;condition1;_;;;;;;0.0-6.0-0.196;;NA;0;;img2/french/2.jpg;NA;311491;NA;796;image-keyboard-response;;NA;french
1931;31;condition1;_;;;;;;0.0-6.0-1.196;;NA;1;;+;NA;311794;NA;797;html-keyboard-response;;NA;french
1932;31;condition1;_;;;;;;0.0-6.0-2.196;;NA;2;;img2/french/10.jpg;NA;312010;NA;798;image-keyboard-response;;NA;french
1933;31;condition1;D_T;D;R;;;;0.0-6.0-3.196;d;546;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1934;31;condition1;_;;;;;;0.0-6.0-0.197;;NA;0;;img2/faces/12.jpg;NA;312777;NA;800;image-keyboard-response;;NA;french
1935;31;condition1;_;;;;;;0.0-6.0-1.197;;NA;1;;+;NA;313094;NA;801;html-keyboard-response;;NA;french
1936;31;condition1;_;;;;;;0.0-6.0-2.197;;NA;2;;img2/Mfaces/12.jpg;NA;313311;NA;802;image-keyboard-response;;NA;french
1937;31;condition1;S_M;S;H;;;;0.0-6.0-3.197;s;397;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1938;31;condition1;_;;;;;;0.0-6.0-0.198;;NA;0;;img2/Mfaces/9.jpg;NA;313925;NA;804;image-keyboard-response;;NA;french
1939;31;condition1;_;;;;;;0.0-6.0-1.198;;NA;1;;+;NA;314243;NA;805;html-keyboard-response;;NA;french
1940;31;condition1;_;;;;;;0.0-6.0-2.198;;NA;2;;img2/Mfaces/11.jpg;NA;314460;NA;806;image-keyboard-response;;NA;french
1941;31;condition1;D_M;D;H;;;;0.0-6.0-3.198;d;704;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1942;31;condition1;_;;;;;;0.0-6.0-0.199;;NA;0;;img2/tools/10.jpg;NA;315376;NA;808;image-keyboard-response;;NA;french
1943;31;condition1;_;;;;;;0.0-6.0-1.199;;NA;1;;+;NA;315693;NA;809;html-keyboard-response;;NA;french
1944;31;condition1;_;;;;;;0.0-6.0-2.199;;NA;2;;img2/tools/10.jpg;NA;315910;NA;810;image-keyboard-response;;NA;french
1945;31;condition1;S_T;S;O;;;;0.0-6.0-3.199;s;374;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1946;31;condition1;_;;;;;;0.0-6.0-0.200;;NA;0;;img2/false/5.jpg;NA;316493;NA;812;image-keyboard-response;;NA;french
1947;31;condition1;_;;;;;;0.0-6.0-1.200;;NA;1;;+;NA;316810;NA;813;html-keyboard-response;;NA;french
1948;31;condition1;_;;;;;;0.0-6.0-2.200;;NA;2;;img2/false/10.jpg;NA;317026;NA;814;image-keyboard-response;;NA;french
1949;31;condition1;D_T;D;M;;;;0.0-6.0-3.200;d;377;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1950;31;condition1;_;;;;;;0.0-6.0-0.201;;NA;0;;img2/false/8.jpg;NA;317610;NA;816;image-keyboard-response;;NA;french
1951;31;condition1;_;;;;;;0.0-6.0-1.201;;NA;1;;+;NA;317925;NA;817;html-keyboard-response;;NA;french
1952;31;condition1;_;;;;;;0.0-6.0-2.201;;NA;2;;img2/Mfalse/8.jpg;NA;318140;NA;818;image-keyboard-response;;NA;french
1953;31;condition1;S_M;S;M;;;;0.0-6.0-3.201;s;494;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1954;31;condition1;_;;;;;;0.0-6.0-0.202;;NA;0;;img2/faces/14.jpg;NA;318843;NA;820;image-keyboard-response;;NA;french
1955;31;condition1;_;;;;;;0.0-6.0-1.202;;NA;1;;+;NA;319160;NA;821;html-keyboard-response;;NA;french
1956;31;condition1;_;;;;;;0.0-6.0-2.202;;NA;2;;img2/faces/14.jpg;NA;319376;NA;822;image-keyboard-response;;NA;french
1957;31;condition1;S_T;S;H;;;;0.0-6.0-3.202;s;300;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1958;31;condition1;_;;;;;;0.0-6.0-0.203;;NA;0;;img2/jap/3.jpg;NA;319893;NA;824;image-keyboard-response;;NA;french
1959;31;condition1;_;;;;;;0.0-6.0-1.203;;NA;1;;+;NA;320208;NA;825;html-keyboard-response;;NA;french
1960;31;condition1;_;;;;;;0.0-6.0-2.203;;NA;2;;img2/jap/3.jpg;NA;320426;NA;826;image-keyboard-response;;NA;french
1961;31;condition1;S_T;S;J;;;;0.0-6.0-3.203;s;306;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1962;31;condition1;_;;;;;;0.0-6.0-0.204;;NA;0;;img2/french/3.jpg;NA;320959;NA;828;image-keyboard-response;;NA;french
1963;31;condition1;_;;;;;;0.0-6.0-1.204;;NA;1;;+;NA;321276;NA;829;html-keyboard-response;;NA;french
1964;31;condition1;_;;;;;;0.0-6.0-2.204;;NA;2;;img2/french/11.jpg;NA;321491;NA;830;image-keyboard-response;;NA;french
1965;31;condition1;D_T;D;R;;;;0.0-6.0-3.204;d;409;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1966;31;condition1;_;;;;;;0.0-6.0-0.205;;NA;0;;img2/faces/3.jpg;NA;322109;NA;832;image-keyboard-response;;NA;french
1967;31;condition1;_;;;;;;0.0-6.0-1.205;;NA;1;;+;NA;322425;NA;833;html-keyboard-response;;NA;french
1968;31;condition1;_;;;;;;0.0-6.0-2.205;;NA;2;;img2/faces/3.jpg;NA;322639;NA;834;image-keyboard-response;;NA;french
1969;31;condition1;S_T;S;H;;;;0.0-6.0-3.205;s;334;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1970;31;condition1;_;;;;;;0.0-6.0-0.206;;NA;0;;img2/jap/5.jpg;NA;323192;NA;836;image-keyboard-response;;NA;french
1971;31;condition1;_;;;;;;0.0-6.0-1.206;;NA;1;;+;NA;323506;NA;837;html-keyboard-response;;NA;french
1972;31;condition1;_;;;;;;0.0-6.0-2.206;;NA;2;;img2/jap/5.jpg;NA;323724;NA;838;image-keyboard-response;;NA;french
1973;31;condition1;S_T;S;J;;;;0.0-6.0-3.206;s;432;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1974;31;condition1;_;;;;;;0.0-6.0-0.207;;NA;0;;img2/french/7.jpg;NA;324375;NA;840;image-keyboard-response;;NA;french
1975;31;condition1;_;;;;;;0.0-6.0-1.207;;NA;1;;+;NA;324692;NA;841;html-keyboard-response;;NA;french
1976;31;condition1;_;;;;;;0.0-6.0-2.207;;NA;2;;img2/french/7.jpg;NA;324908;NA;842;image-keyboard-response;;NA;french
1977;31;condition1;S_T;S;R;;;;0.0-6.0-3.207;s;416;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1978;31;condition1;_;;;;;;0.0-6.0-0.208;;NA;0;;img2/tools/11.jpg;NA;325536;NA;844;image-keyboard-response;;NA;french
1979;31;condition1;_;;;;;;0.0-6.0-1.208;;NA;1;;+;NA;325839;NA;845;html-keyboard-response;;NA;french
1980;31;condition1;_;;;;;;0.0-6.0-2.208;;NA;2;;img2/Mtools/11.jpg;NA;326058;NA;846;image-keyboard-response;;NA;french
1981;31;condition1;S_M;S;O;;;;0.0-6.0-3.208;d;978;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
1982;31;condition1;_;;;;;;0.0-6.0-0.209;;NA;0;;img2/french/3.jpg;NA;327242;NA;848;image-keyboard-response;;NA;french
1983;31;condition1;_;;;;;;0.0-6.0-1.209;;NA;1;;+;NA;327552;NA;849;html-keyboard-response;;NA;french
1984;31;condition1;_;;;;;;0.0-6.0-2.209;;NA;2;;img2/french/3.jpg;NA;327763;NA;850;image-keyboard-response;;NA;french
1985;31;condition1;S_T;S;R;;;;0.0-6.0-3.209;s;503;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
