workerid,proliferate.condition,0,1,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,view_history,error
13,condition1,,,,,,0.0-6.0-2.162,,,img2/Mjap/4.jpg,,388819,,662,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.162,d,665,"Press S if the two images were the same, Press D if the two images were different.",,389484,,663,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.163,,,img2/false/7.jpg,,389695,,664,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.163,,,+,,390005,,665,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.163,,,img2/false/7.jpg,,390226,,666,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.163,s,465,"Press S if the two images were the same, Press D if the two images were different.",,390692,,667,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.164,,,img2/tools/6.jpg,,390903,,668,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.164,,,+,,391212,,669,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.164,,,img2/Mtools/6.jpg,,391430,,670,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.164,s,590,"Press S if the two images were the same, Press D if the two images were different.",,392020,,671,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.165,,,img2/false/4.jpg,,392226,,672,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.165,,,+,,392538,,673,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.165,,,img2/false/4.jpg,,392756,,674,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.165,s,712,"Press S if the two images were the same, Press D if the two images were different.",,393469,,675,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.166,,,img2/false/12.jpg,,393678,,676,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.166,,,+,,393987,,677,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.166,,,img2/false/13.jpg,,394191,,678,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.166,d,589,"Press S if the two images were the same, Press D if the two images were different.",,394780,,679,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.167,,,img2/faces/7.jpg,,394992,,680,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.167,,,+,,395303,,681,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.167,,,img2/faces/4.jpg,,395523,,682,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.167,d,465,"Press S if the two images were the same, Press D if the two images were different.",,395989,,683,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.168,,,img2/Mjap/3.jpg,,396210,,684,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.168,,,+,,396524,,685,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.168,,,img2/Mjap/9.jpg,,396728,,686,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.168,s,1004,"Press S if the two images were the same, Press D if the two images were different.",,397732,,687,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.169,,,img2/jap/4.jpg,,397942,,688,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.169,,,+,,398258,,689,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.169,,,img2/Mjap/4.jpg,,398477,,690,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.169,s,830,"Press S if the two images were the same, Press D if the two images were different.",,399308,,691,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.170,,,img2/tools/5.jpg,,399523,,692,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.170,,,+,,399836,,693,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.170,,,img2/tools/5.jpg,,400051,,694,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.170,d,410,"Press S if the two images were the same, Press D if the two images were different.",,400462,,695,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.171,,,img2/tools/6.jpg,,400678,,696,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.171,,,+,,400990,,697,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.171,,,img2/tools/6.jpg,,401212,,698,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.171,s,1040,"Press S if the two images were the same, Press D if the two images were different.",,402252,,699,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.172,,,img2/french/13.jpg,,402476,,700,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.172,,,+,,402788,,701,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.172,,,img2/french/7.jpg,,403006,,702,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.172,d,429,"Press S if the two images were the same, Press D if the two images were different.",,403436,,703,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.173,,,img2/Mfaces/13.jpg,,403649,,704,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.173,,,+,,403962,,705,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.173,,,img2/Mfaces/7.jpg,,404167,,706,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.173,s,1702,"Press S if the two images were the same, Press D if the two images were different.",,405869,,707,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.174,,,img2/jap/14.jpg,,406084,,708,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.174,,,+,,406395,,709,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.174,,,img2/Mjap/14.jpg,,406614,,710,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.174,d,725,"Press S if the two images were the same, Press D if the two images were different.",,407340,,711,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.175,,,img2/jap/12.jpg,,407552,,712,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.175,,,+,,407863,,713,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.175,,,img2/Mjap/12.jpg,,408080,,714,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.175,s,756,"Press S if the two images were the same, Press D if the two images were different.",,408836,,715,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.176,,,img2/Mjap/6.jpg,,409046,,716,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.176,,,+,,409356,,717,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.176,,,img2/Mjap/8.jpg,,409579,,718,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.176,s,657,"Press S if the two images were the same, Press D if the two images were different.",,410236,,719,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.177,,,img2/Mfrench/8.jpg,,410455,,720,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.177,,,+,,410769,,721,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.177,,,img2/Mfrench/2.jpg,,410972,,722,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.177,s,639,"Press S if the two images were the same, Press D if the two images were different.",,411612,,723,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.178,,,img2/Mfalse/11.jpg,,411831,,724,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.178,,,+,,412143,,725,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.178,,,img2/Mfalse/8.jpg,,412363,,726,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.178,d,753,"Press S if the two images were the same, Press D if the two images were different.",,413116,,727,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.179,,,img2/tools/14.jpg,,413329,,728,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.179,,,+,,413640,,729,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.179,,,img2/Mtools/14.jpg,,413857,,730,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.179,s,514,"Press S if the two images were the same, Press D if the two images were different.",,414371,,731,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.180,,,img2/jap/2.jpg,,414591,,732,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.180,,,+,,414899,,733,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.180,,,img2/jap/12.jpg,,415103,,734,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.180,d,444,"Press S if the two images were the same, Press D if the two images were different.",,415548,,735,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.181,,,img2/faces/2.jpg,,415772,,736,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.181,,,+,,416086,,737,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.181,,,img2/faces/12.jpg,,416304,,738,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.181,d,659,"Press S if the two images were the same, Press D if the two images were different.",,416963,,739,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.182,,,img2/Mjap/4.jpg,,417179,,740,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.182,,,+,,417490,,741,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.182,,,img2/Mjap/5.jpg,,417706,,742,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.182,s,673,"Press S if the two images were the same, Press D if the two images were different.",,418380,,743,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.183,,,img2/jap/11.jpg,,418597,,744,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.183,,,+,,418908,,745,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.183,,,img2/jap/8.jpg,,419127,,746,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.183,s,805,"Press S if the two images were the same, Press D if the two images were different.",,419932,,747,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.184,,,img2/jap/2.jpg,,420155,,748,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.184,,,+,,420469,,749,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.184,,,img2/jap/2.jpg,,420687,,750,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.184,s,844,"Press S if the two images were the same, Press D if the two images were different.",,421532,,751,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.185,,,img2/false/14.jpg,,421754,,752,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.185,,,+,,422068,,753,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.185,,,img2/false/13.jpg,,422272,,754,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.185,d,667,"Press S if the two images were the same, Press D if the two images were different.",,422940,,755,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.186,,,img2/jap/13.jpg,,423151,,756,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.186,,,+,,423465,,757,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.186,,,img2/Mjap/13.jpg,,423682,,758,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.186,s,4178,"Press S if the two images were the same, Press D if the two images were different.",,427860,,759,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.187,,,img2/Mtools/3.jpg,,428070,,760,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.187,,,+,,428385,,761,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.187,,,img2/Mtools/9.jpg,,428602,,762,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.187,d,1473,"Press S if the two images were the same, Press D if the two images were different.",,430075,,763,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.188,,,img2/jap/13.jpg,,430280,,764,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.188,,,+,,430586,,765,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.188,,,img2/jap/13.jpg,,430788,,766,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.188,s,495,"Press S if the two images were the same, Press D if the two images were different.",,431284,,767,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.189,,,img2/jap/4.jpg,,431505,,768,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.189,,,+,,431817,,769,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.189,,,img2/jap/5.jpg,,432021,,770,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.189,d,559,"Press S if the two images were the same, Press D if the two images were different.",,432581,,771,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.190,,,img2/Mtools/2.jpg,,432804,,772,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.190,,,+,,433117,,773,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.190,,,img2/Mtools/12.jpg,,433338,,774,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.190,d,817,"Press S if the two images were the same, Press D if the two images were different.",,434156,,775,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.191,,,img2/Mfalse/1.jpg,,434364,,776,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.191,,,+,,434678,,777,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.191,,,img2/Mfalse/2.jpg,,434897,,778,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.191,d,1042,"Press S if the two images were the same, Press D if the two images were different.",,435939,,779,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.192,,,img2/Mtools/13.jpg,,436160,,780,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.192,,,+,,436474,,781,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.192,,,img2/Mtools/7.jpg,,436681,,782,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.192,d,755,"Press S if the two images were the same, Press D if the two images were different.",,437436,,783,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.193,,,img2/faces/9.jpg,,437644,,784,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.193,,,+,,437956,,785,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.193,,,img2/faces/2.jpg,,438174,,786,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.193,d,733,"Press S if the two images were the same, Press D if the two images were different.",,438908,,787,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.194,,,img2/faces/7.jpg,,439127,,788,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.194,,,+,,439440,,789,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.194,,,img2/faces/7.jpg,,439660,,790,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.194,s,487,"Press S if the two images were the same, Press D if the two images were different.",,440148,,791,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.195,,,img2/tools/9.jpg,,440364,,792,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.195,,,+,,440677,,793,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.195,,,img2/tools/2.jpg,,440897,,794,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.195,d,778,"Press S if the two images were the same, Press D if the two images were different.",,441676,,795,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.196,,,img2/Mtools/6.jpg,,441894,,796,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.196,,,+,,442203,,797,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.196,,,img2/Mtools/8.jpg,,442421,,798,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.196,d,1182,"Press S if the two images were the same, Press D if the two images were different.",,443604,,799,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.197,,,img2/faces/9.jpg,,443816,,800,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.197,,,+,,444129,,801,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.197,,,img2/Mfaces/9.jpg,,444334,,802,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.197,s,501,"Press S if the two images were the same, Press D if the two images were different.",,444836,,803,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.198,,,img2/jap/6.jpg,,445055,,804,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.198,,,+,,445367,,805,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.198,,,img2/jap/6.jpg,,445587,,806,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.198,s,994,"Press S if the two images were the same, Press D if the two images were different.",,446581,,807,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.199,,,img2/Mfaces/6.jpg,,446799,,808,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.199,,,+,,447109,,809,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.199,,,img2/Mfaces/8.jpg,,447330,,810,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.199,d,736,"Press S if the two images were the same, Press D if the two images were different.",,448068,,811,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.200,,,img2/french/5.jpg,,448283,,812,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.200,,,+,,448589,,813,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.200,,,img2/french/13.jpg,,448809,,814,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.200,d,1795,"Press S if the two images were the same, Press D if the two images were different.",,450604,,815,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.201,,,img2/faces/13.jpg,,450820,,816,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.201,,,+,,451133,,817,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.201,,,img2/Mfaces/13.jpg,,451348,,818,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.201,s,504,"Press S if the two images were the same, Press D if the two images were different.",,451852,,819,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.202,,,img2/french/1.jpg,,452070,,820,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.202,,,+,,452382,,821,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.202,,,img2/Mfrench/1.jpg,,452601,,822,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.202,s,595,"Press S if the two images were the same, Press D if the two images were different.",,453196,,823,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.203,,,img2/tools/2.jpg,,453413,,824,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.203,,,+,,453724,,825,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.203,,,img2/tools/2.jpg,,453926,,826,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.203,s,589,"Press S if the two images were the same, Press D if the two images were different.",,454516,,827,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.204,,,img2/Mjap/2.jpg,,454739,,828,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.204,,,+,,455051,,829,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.204,,,img2/Mjap/12.jpg,,455253,,830,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.204,d,466,"Press S if the two images were the same, Press D if the two images were different.",,455723,,831,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.205,,,img2/faces/3.jpg,,455939,,832,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.205,,,+,,456252,,833,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.205,,,img2/faces/9.jpg,,456473,,834,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.205,d,1594,"Press S if the two images were the same, Press D if the two images were different.",,458068,,835,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.206,,,img2/Mfalse/13.jpg,,458282,,836,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.206,,,+,,458584,,837,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.206,,,img2/Mfalse/7.jpg,,458800,,838,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.206,d,1652,"Press S if the two images were the same, Press D if the two images were different.",,460452,,839,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.207,,,img2/false/13.jpg,,460665,,840,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.207,,,+,,460975,,841,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.207,,,img2/false/13.jpg,,461194,,842,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.207,s,410,"Press S if the two images were the same, Press D if the two images were different.",,461604,,843,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.208,,,img2/tools/11.jpg,,461819,,844,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.208,,,+,,462129,,845,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.208,,,img2/tools/11.jpg,,462334,,846,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.208,s,429,"Press S if the two images were the same, Press D if the two images were different.",,462764,,847,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.209,,,img2/false/8.jpg,,462975,,848,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.209,,,+,,463285,,849,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.209,,,img2/false/2.jpg,,463503,,850,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.209,d,445,"Press S if the two images were the same, Press D if the two images were different.",,463948,,851,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.210,,,img2/jap/1.jpg,,464160,,852,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.210,,,+,,464475,,853,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.210,,,img2/Mjap/1.jpg,,464679,,854,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.210,d,1045,"Press S if the two images were the same, Press D if the two images were different.",,465724,,855,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.211,,,img2/Mjap/8.jpg,,465943,,856,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.211,,,+,,466254,,857,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.211,,,img2/Mjap/2.jpg,,466473,,858,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.211,d,530,"Press S if the two images were the same, Press D if the two images were different.",,467004,,859,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.212,,,img2/Mfaces/5.jpg,,467225,,860,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.212,,,+,,467537,,861,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.212,,,img2/Mfaces/13.jpg,,467755,,862,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.212,d,1112,"Press S if the two images were the same, Press D if the two images were different.",,468868,,863,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.213,,,img2/faces/10.jpg,,469082,,864,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.213,,,+,,469392,,865,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.213,,,img2/Mfaces/10.jpg,,469610,,866,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.213,s,522,"Press S if the two images were the same, Press D if the two images were different.",,470133,,867,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.214,,,img2/tools/3.jpg,,470342,,868,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.214,,,+,,470658,,869,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.214,,,img2/Mtools/3.jpg,,470862,,870,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.214,s,517,"Press S if the two images were the same, Press D if the two images were different.",,471380,,871,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.215,,,img2/jap/7.jpg,,471593,,872,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.215,,,+,,471904,,873,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.215,,,img2/jap/4.jpg,,472118,,874,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.215,d,509,"Press S if the two images were the same, Press D if the two images were different.",,472628,,875,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.216,,,img2/Mjap/13.jpg,,472836,,876,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.216,,,+,,473147,,877,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.216,,,img2/Mjap/7.jpg,,473350,,878,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.216,d,782,"Press S if the two images were the same, Press D if the two images were different.",,474133,,879,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.217,,,img2/Mtools/4.jpg,,474351,,880,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.217,,,+,,474662,,881,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.217,,,img2/Mtools/5.jpg,,474882,,882,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.217,d,513,"Press S if the two images were the same, Press D if the two images were different.",,475396,,883,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.218,,,img2/tools/9.jpg,,475618,,884,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.218,,,+,,475927,,885,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.218,,,img2/tools/9.jpg,,476147,,886,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.218,s,728,"Press S if the two images were the same, Press D if the two images were different.",,476876,,887,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.219,,,img2/jap/1.jpg,,477087,,888,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.219,,,+,,477401,,889,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.219,,,img2/jap/2.jpg,,477617,,890,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.219,d,387,"Press S if the two images were the same, Press D if the two images were different.",,478004,,891,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.220,,,img2/french/5.jpg,,478225,,892,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.220,,,+,,478536,,893,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.220,,,img2/french/5.jpg,,478753,,894,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.220,s,3091,"Press S if the two images were the same, Press D if the two images were different.",,481844,,895,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.221,,,img2/jap/8.jpg,,482055,,896,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.221,,,+,,482367,,897,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.221,,,img2/jap/8.jpg,,482586,,898,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.221,s,442,"Press S if the two images were the same, Press D if the two images were different.",,483028,,899,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.222,,,img2/Mfrench/5.jpg,,483229,,900,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.222,,,+,,483537,,901,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.222,,,img2/Mfrench/13.jpg,,483754,,902,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.222,d,410,"Press S if the two images were the same, Press D if the two images were different.",,484164,,903,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.223,,,img2/faces/6.jpg,,484379,,904,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.223,,,+,,484693,,905,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.223,,,img2/Mfaces/6.jpg,,484913,,906,image-keyboard-response,,
